record_id,pmid,title,abstract,included_c,included_w,included,asreview_ranking
10,30687520,Are parenting practices associated with the same child outcomes in sub-Saharan African countries as in high-income countries? A review and synthesis.,"There is increasing interest in the transferability of parenting interventions from high-income countries (HICs) to low-income countries (LICs) in order to improve child development and health outcomes. This is based on the premise that associations between parenting practices and child outcomes are similar in both settings. Many parenting interventions in HICs are evidence-based, but less evidence exists on associations of parenting practices with child outcomes in LICs, in particular, sub-Saharan African (SSA) countries. This review synthesises evidence on the association of parenting practices with child outcomes in SSA in order to compare findings with those from HICs. We searched electronic databases-Web of Science, ASSIA, Embase, IBSS and PsycINFO-to identify studies from SSA that reported quantitative associations between parenting practices and child health or psychosocial outcomes (eg, sexual and reproductive health (SRH), mental health, conduct disorders). Due to inconsistent conceptual framing of parenting across studies, we used a modified version of the international WHO classification of parenting dimensions to guide synthesis of the results. Forty-four studies met our inclusion criteria. They were conducted in 13 SSA countries and included cross-sectional and longitudinal studies, and were predominantly descriptive studies rather than intervention research. Synthesis of results showed that associations between patterns of parenting ('positive'/'harsh') and child outcomes (including SRH, mental health and conduct disorders) in studies from SSA were broadly similar to those found in HICs. These findings suggest that the impacts of parenting practices on child outcomes are similar across contrasting global regions and, therefore, parenting interventions from HICs might be successfully transferred to SSA, subject to appropriate adaptation. However, this review also highlights the paucity of evidence in this area and the urgent need for higher quality studies to confirm these findings to help develop effective parenting interventions in SSA.",1,0,0,45
51,31086628,"Lactating Mothers' Perception Toward Diarrheal Disease in Bench-Maji Zone, Southwest Ethiopia: Mixed study design.","Acute diarrheal diseases are the leading cause of preventable death, especially among children under-five in developing countries. Worldwide and nationwide diarrheal disease is the second leading cause of death in under-five year children. Therefore, the aim of this study is to assess perception of lactating mothers' toward diarrheal disease in Mizan-Aman District, South-West Ethiopia. Community based cross-sectional quantitative study supplemented by qualitative study was employed. A total of 383 selected households with the lactating mothers were involved in the study. Data was collected through face-to-face interview technique by trained data collectors. Data was entered and analyzed using SPSS version 16. Multiple logistic regressions analysis was used to identify the independent predictors. Odds ratio, with 95% confidence level and P < 0.05 were used to determine statistically significant association. The majority of the respondents had primary education (44.4%) and from rural area (52.2%). Multiple logistic regression analysis showed that the residence area [AOR = 4.79, CI (1.33,7.78), P<0.003], educational status [AOR = 0.72, CI (0.55,1.29), P<0.045], Wealth index [AOR = 8.9, CI (0.99,17.45), P<0.001], knowledge [AOR = 2.34, CI (1.2-4.3) P<0.023]. Perceived susceptibility [AOR = 0.44, CI (0.33,11.33), P<0.001] and perceived severity of their child towards diarrheal disease [AOR= 0.24, CI (1.23,7.99), P<0.033] had significant associations with the perception of the diarrheal diseases among lactating mothers. Lactating mothers' perceptions toward their children of getting diarrheal disease and danger of the disease with primary education and above were better protected than mothers with no education. Thus, implementing effective information educational communication (IEC) programs that emphasize on the benefit of complying with nationally recommended practice to prevent diarrheal disease is important to reduce the risk.",0,1,0,46
7,30687190,"The More Similar, the Healthier: The Effect of Perceived Parent-Child Facial Resemblance on Parental Physical Health.","Parent-child facial resemblance (PCFR) is one of the direct cues used to assess the genetic relationship between two individuals. Due to the inner fertilization of humans, fathers are liable to suffer from paternal uncertainty. When a father perceives low father-child facial resemblance, he would become anxious, which is detrimental to his immune system and physical health. For a mother, however, she can assure her genetic relationship to her children and does not need any external cues to verify her maternity. Thus, the mother-child facial resemblance does not influence the mothers' physical health. To test these hypotheses, we examined the moderating effect of parental gender and the mediating effect of trait anxiety on the relationship between PCFR and physical health of parents. The results showed that fathers' PCFR positively predicted their physical health, whereas the mothers' PCFR failed to show any predicting effect on mothers' physical health. Furthermore, trait anxiety mediated the relationship between fathers' PCFR and their physical health. The implications for paternal uncertainty, gender difference, and public policy were discussed.",0,1,0,47
48,31016010,Protocol: New approaches to managing the social deficits of Turner Syndrome using the PEERS program.,"Turner Syndrome (TS) is a sex chromosome aneuploidy (45,X) associated with social skill difficulties. Recent clinical care guidelines recommend that the Program for the Education and Enrichment of Relational Skills (PEERS) social skills intervention programme be trialled in this population. PEERS has been successfully used in adolescents with autism spectrum conditions without intellectual disabilities. The PEERS program will be piloted with adolescents and young women with TS aged 16-20 using an uncontrolled study trial with a multiple-case series design. The program will be delivered face to face and online. The assessment battery is designed to measure social skills comprehensively from diverse informants (parent, teacher young person). It includes measures of social performance, social knowledge and social cognition. Parents and young people taking part in the intervention will also feedback on the acceptability and feasibility of the pilot. The outcomes of this small scale pilot (n=6-10) will be used to adapt the programme based on feedback and estimate the sample for a future randomised controlled trial.",1,0,0,48
39,30858907,"Outbreak investigation of measles in Kaduna State, Northwestern Nigeria, 2015.","Sub-Saharan Africa reports repeated outbreaks of measles, a vaccine preventable disease, which is notifiable under the Integrated Disease Surveillance and Response strategy in Nigeria. Nigeria has reported several outbreaks of measles in the last three years. Poor immunization coverage and weak health systems have been related with measles. This case study is based on real events that occurred during the 2015 outbreak of measles in Kaduna state Northwestern Nigeria. This case study was based upon real events that occurred in community X in Igabi LGA of Kaduna state. However, some of the results were edited to allow the case study to be completed in a facilitated classroom session. Knowledge and practice of investigating outbreaks is a key public health function of public health workers. The purpose of this case study is to simulate outbreak investigation for teaching of postgraduate public health practitioners. The participants should have received lectures or other training on outbreak investigation without the practical experience of investigating an outbreak but are being prepared to investigate outbreaks in the field. This case study should be taken in a classroom setting and should take two hours to complete.",0,1,0,49
32,30815150,The need for guidance and consistency in adolescent privacy policies: a survey of CMIOs.,"Research examining whether and how adolescent patients should gain access to their electronic health records is gaining momentum. We conducted a survey to explore diversity in adolescent privacy policies and identify common approaches in health information technology management for adolescent patients. Through descriptive analyses of survey data, we found a wide range of institutional policies regarding adolescent patient privacy, and large variations in health IT executives' baseline knowledge of access policies. A majority of respondents agreed that formal guidelines pertaining to adolescent health record privacy would be helpful. Respondents suggested that these guidelines can be developed through the synthesis of multiple perspectives, including those of pediatricians, adolescent specialists, privacy experts, parents, patient advocates, and other professional entities.",1,0,0,50
0,30671097,Assessment of Self-Medication Practices and Its Associated Factors among Undergraduates of a Private University in Nigeria.,"Self-medication is the use of drugs to treat self-diagnosed disorders or symptoms or the intermittent or continued use of prescribed drug for chronic or recurrent disease or symptoms, and it is mostly common in developing countries. This study therefore assessed the practice of self-medication among undergraduate students of a private university in Nigeria. The study employed a descriptive cross-sectional design. A pretested questionnaire was self-administered to 384 undergraduate students of the university. Data were analysed and summarised using descriptive and inferential statistics such as chi-squared and Fisher's exact tests. Overall, 297 (81.8%) undergraduate students practiced self-medication. About 71% of the students had used analgesic, antibiotics (10.5%), and antimalarial drugs (33%) without prescription within one month prior to the survey. The most commonly used drug for self-medication was paracetamol (75.1%). Furthermore, self-medication was found to be significantly associated with age (p=0.021), gender (p < 0.001), college (p=0.025), and year of study (p=0.004). Some of the reasons why undergraduate students practiced self-medication were because of the unfriendly attitude of health care workers (27.7%), lack of time to go to school clinic (26.7%), school clinic is too far from hostel (15.3%), and drugs prescribed in the school clinic do not improve health condition (15.3%). Majority of the students attributed the practice of self-medication to unfriendly attitude of health care workers in the university clinic.",0,1,0,51
58,31304286,"Mothers explanatory models of infant stress & adversity in rural Haryana, India: qualitative findings from the Early Life Stress sub-study of the SPRING cluster-randomised controlled trial (SPRING-ELS).","Background   Exposure to a range of biological and psychosocial adversities in early childhood is of negative consequence through the lifecourse. This is particularly important for children in low- and middle-income countries where at least 250 million children are at high-risk of not meeting their developmental potential. Minimal evidence describes mothers' views of this. We therefore elicited an explanatory model exploring mothers' perceptions of infant stress and adversity in rural Haryana, India. Methods We did eight focus-group discussions to explore the perspectives of mothers in the general population of this rural area of India using a discussion guide based on Kleinman's explanatory model. Data were coded by two analysts and arranged in themes for presentation. Illustrative quotations were used for presentation of findings. Results All mothers identified several causes of adversity and stress for children, including poverty, neglect and violence. They described the consequences of this for emotions, behaviour and school readiness of children, and that some of the consequences were reversible with appropriate management. Mothers described younger children as being unable to be affected by adversity, because they were too young to understand. Conclusions Mothers agreed with much of the current biomedical model for early childhood development, however the predominant view was that young infants were too young to understand is an important deviation. These findings are of importance in designing behaviour change strategies for this crucial period of early childhood which is rising up the global policy agenda with the aim of giving every child the opportunity to thrive.",0,1,0,52
29,30788326,The effectiveness of PMT program on parent-child relationship in parents with ADHD children: A randomized trial.,"Background: Attention deficit hyperactivity disorder (ADHD) is the most common neurobehavioral disorder in children that creates problems in parents-children relationships. Improving familial and social interactions of these children needs mental and social interventions, and parents' management training (PMT) program is one of these interventions. The present study aimed at determining the effectiveness of PMT program on parent-child relationship of parents with ADHD children. Methods: Through an experimental research, 40 parents with ADHD children were selected based on purposeful sampling. A total of 20 parents were randomly placed in intervention group and received 8 sessions of intervention course (60 minutes per session) and the other 20 parents were grouped in the control group and received no training intervention. Research tools included a researcher-designed demographics questionnaire and Parker's Bonding Instrument (PBI). Data were collected at pretest, posttest, and follow- up stages and analyzed using descriptive and covariance analysis. Results: The results revealed that PMT program was significantly effective in reducing excessive support and increasing parent care index in parents with ADHD children (p<0.05). Conclusion: The results of the present study supported the effectiveness of PMT program on parent-child relationship of the parents with ADHD children.",1,0,0,53
40,30858917,"Measles outbreak investigation in Southwest Ethiopia, February 2017.","Effective response to complex disease outbreaks requires health workers to be equipped with the necessary knowledge and skills. This case study, based on an actual measles outbreak that occurred in Ethiopia in January 2017, was developed to enhance participants' knowledge and skills on disease outbreak investigation and response using epidemiological study designs. This case study is prepared for health care workers with an advanced level of training in public health. This case study should be completed in a classroom setting and takes approximately 3 hours to complete.",0,1,0,54
2,30671424,Scoping Review of Pediatric Early Warning Systems (PEWS) in Resource-Limited and Humanitarian Settings.,"Pediatric Early Warning Systems (PEWS) aim to identify hospitalized children at increased risk of deterioration by assigning a score based on vital signs and clinical status and guiding interventions using a response algorithm to improve outcomes. When implemented with quality improvement methodology, these systems have been shown to be effective in high-resource settings and have the potential to improve the care of children in humanitarian and resource-limited settings (RLS). The purpose of this review is to summarize the current evidence for use of PEWS in RLS and identify areas for further research. A review of the current PEWS literature in RLS was performed using Web of Science, PubMed, Scopus, Cumulative Index of Nursing and Allied Health Literature (CINAHL), EMBASE, Portal Regional da BVS, and TRIP Database. While there is limited research available on this topic, eight studies on the use of PEWS, or a PEWS score in a pediatric population in low- or middle-income countries were identified. Two studies assessed the clinical effect of implementation of PEWS; one reported a reduction in clinical deterioration events and the other a reduction in mortality. The remaining studies assessed the association of a PEWS score with signs of clinical deterioration or mortality without a response algorithm. Further research on the impact of PEWS implementation on inpatient care and outcomes in RLS is needed.",1,0,0,55
14,30692958,Coping With Depressive Symptoms in Young Adults: Perceived Social Support Protects Against Depressive Symptoms Only Under Moderate Levels of Stress.,"Introduction: The interrelationship between social support, depressive symptoms, stress and self-esteem in young adults remains unclear. This study aims to test the mediating role of self-esteem in the relationship between social support and depressive symptoms and the moderating role of perceived stress in the relationship between the two. This is important to inform components of future intervention development targeting youth depression. Methods: Three hundred forty-four (N = 344) young adults in Cyprus aged 17-26 (78% female) completed measures of self-esteem, social support, depressive symptoms, and perceived stress. Structural equation models were used to examine the interactions between social support and depressive psychopathology, whereas mediational analyses were run to examine the mediating role of self-esteem. Latent moderated mediation models were applied to examine the potentially moderating role of perceived stress. Results: Perceived social support from family and friends were significantly related to lower depressive symptoms. Self-esteem fully mediated the relationship between perceived family support and depressive symptoms. Perceived stress moderated the model, and perceived social support was found to be more protective against depressive symptoms when moderate levels of stress were presented. Conclusion: The study demonstrates that social support is protective against depressive symptoms. Self-esteem and perceived stress are important mechanisms that interact with this effect. Implications include the efforts to increase perceived family support during college years and management of stress levels before working with depressive symptoms.",0,1,0,56
16,30693293,Effects of problem-solving skill training on emotional intelligence of nursing students: An experimental study.,"Nursing students are generally trained to acquire the knowledge, skills, and approaches required for solving problems and contradictions in life and at work. In fact, problem-solving skills are the core of effective nursing activities. Therefore, the aim of this study is to evaluate the effectiveness of problem-solving training on the promotion of emotional intelligence in nursing students. This interventional case-control study used a pretest-posttest design. All senior nursing students (n = 43) attending the seventh semester of their undergraduate studies at Hazrat Fatemeh School of Nursing and Midwifery of Shiraz University of Medical Sciences were recruited in the present study. The participants were randomly allocated to either the intervention group (n = 20) or the control group (n = 23). The collected data were analyzed with SPSS software version 16. While the mean standardized scores of Emotional Quotient Inventory of the two groups were not significantly different before the intervention, the scores were significantly higher in the intervention group both immediately and 2 months after the intervention. Comparison of the standardized emotional intelligence scores revealed the intervention group to have significantly higher mean scores immediately and 2 months after the intervention compared to baseline scores (105.87 ± 9.82 and 109.44 ± 9.56 vs. 101.22 ± 10.93; P < 0.001). Such significant differences were absent in the control group. Using the results of this research in nursing education, it is possible to improve the level of nurses' knowledge and personal skills and to increase the level of services and increase the satisfaction of the clients.",0,1,0,57
33,30815152,A Comparison of Existing Methods to Detect Weight Data Errors in a Pediatric Academic Medical Center.,"Dosing errors due to erroneous body weight entry can be mitigated through algorithms designed to detect anomalies in weight patterns. To prepare for the development of a new algorithm for weight-entry error detection, we compared methods for detecting weight anomalies to human annotation, including a regression-based method employed in a real-time web service. Using a random sample of 4,000 growth charts, annotators identified clinically important anomalies with good inter-rater reliability. Performance of the three detection algorithms was variable, with the best performance from the algorithm that takes into account weights collected after the anomaly was recorded. All methods were highly specific, but positive predictive value ranged from < 5% to over 82%. There were 203 records of missed errors, but all of these were either due to no prior data points or errors too small to be clinically significant. This analysis illustrates the need for better weight-entry error detection algorithms.",1,0,0,58
60,31304329,Sociomarkers and biomarkers: predictive modeling in identifying pediatric asthma patients at risk of hospital revisits.,"The importance of social components of health has been emphasized both in epidemiology and public health. This paper highlights the significant impact of social components on health outcomes in a novel way. Introducing the concept of sociomarkers, which are measurable indicators of social conditions in which a patient is embedded, we employed a machine learning approach that uses both biomarkers and sociomarkers to identify asthma patients at risk of a hospital revisit after an initial visit with an accuracy of 66%. The analysis has been performed over an integrated dataset consisting of individual-level patient information such as gender, race, insurance type, and age, along with ZIP code-level sociomarkers such as poverty level, blight prevalence, and housing quality. Using this uniquely integrated database, we then compare the traditional biomarker-based risk model and the sociomarker-based risk model. A biomarker-based predictive model yields an accuracy of 65% and the sociomarker-based model predicts with an accuracy of 61%. Without knowing specific symptom-related features, the sociomarker-based model can correctly predict two out of three patients at risk. We systematically show that sociomarkers play an important role in predicting health outcomes at the individual level in pediatric asthma cases. Additionally, by merging multiple data sources with detailed neighborhood-level data, we directly measure the importance of residential conditions for predicting individual health outcomes.",0,1,0,59
24,30761275,Potential and Limitations of Atrial Natriuretic Peptide as Biomarker in Pediatric Heart Failure-A Comparative Review.,"Although B-type Natriuretic Peptide (BNP), N-terminal-proBNP (NT-proBNP), and mid-regional-proANP (MR-proANP) are included in current guidelines on heart failure in adults, no guideline considering these biomarkers in pediatric heart failure is available. A new drug class of neprilysin inhibitors as fixed-dose combination (Sacubitril/valsartan) has been introduced and is currently being investigated in children suffering from heart failure. Atrial Natriuretic Peptide (ANP) is discussed as a more useful alternative to BNP because it may grants better insights into the effects of this treatment. Thus, this review aimed to provide an overview of the current knowledge concerning ANP in pediatric heart failure and compares its suitability regarding diagnosis and prognosis of heart failure. A literature search using PubMed resulted in 147 publications of which 22 studies were classified as relevant. The review presents available ANP, NT-proANP, and MR-proANP level data in children (0-18 years). Summarizing, ANP shows only minor differences as marker for diagnosing and monitoring pediatric heart failure if compared to BNP. Due to its fast release, ANP offers the advantage of displaying rapid changes during therapy or operation. ANP is -like the other natriuretic peptides- influenced by age, presenting with the highest levels in very young infants. ANP also correlates with atrial pressure and volume overload in children. In addition, ANP determination in saliva appears to be a promising alternative to blood sampling. Similarly to NT-proBNP, NT-proANP, and MR-proANP offer better stability but only few data has been published in children and thus their potential is only presumable so far.",1,0,0,60
61,31329779,Correction: Balance and mobility training at home using Wii Fit in children with cerebral palsy: a feasibility study.,[This corrects the article DOI: 10.1136/bmjopen-2017-019624.].,1,0,0,61
6,30687040,Behind the Scenes of Developmental Language Disorder: Time to Call Neuropsychology Back on Stage.,"Although the Developmental Language Disorder (DLD), also known as Specific Language Impairment in children has been the focus of unceasing scientific attention for decades, the nature and mechanisms of this disorder remain unclear. Most importantly, we still cannot reliably identify children requiring urgent intervention among other 'late talkers' at an early age and understand the high prevalence of comorbidity with psychiatric phenomena such as Autism Spectrum Disorder. One of the main reasons for this is the traditional 'diagnosis-by-exclusion,' resulting in heterogeneity of the DLD population. This paper proposes an alternative approach to the diagnosis, treatment and research of DLD, claiming that it is these children's multiple deficits in neuropsychological development, which impede the spontaneous acquisition of their first language. Specifically, this review of the state-of-the-art in DLD research demonstrates deep and systematic interconnections between the speech and other higher cognitive functions developing in early childhood, including perception, attention and executive functions. In the proposed framework, speech is, therefore, considered as one of neuropsychological abilities, and the delay in its development is explained by other neuropsychological deficits, resulting in highly individual clinical profiles. By considering DLD as a complex neuropsychological syndrome, whose successful treatment depends on a holistic approach to diagnosis and intervention, we may significantly increase the efficacy of speech therapy, and also better understand the flexibility of the developing brain, its compensatory mechanisms and hence the comorbidity of DLD with psychiatric symptoms. Implications for using this paradigm in future scientific research are discussed.",0,1,0,62
13,30687800,Improving outcomes for neonates with gastroschisis in low-income and middle-income countries: a systematic review protocol.,"There is a significant disparity in outcomes for neonates with gastroschisis in high-income countries (HICs) compared with low-income and middle-income countries (LMICs). Many LMICs report mortality rates between 75% and 100% compared with <4% in HICs. To undertake a systematic review identifying postnatal interventions associated with improved outcomes for gastroschisis in LMICs. Three search strings will be combined: (1) neonates; (2) gastroschisis and other gastrointestinal congenital anomalies requiring similar surgical care; (3) LMICs. Databases to be searched include MEDLINE, EMBASE, Scopus, Web of Science, ProQuest Dissertations and Thesis Global, and the Cochrane Library. Grey literature will be identified through Open-Grey, ClinicalTrials.gov, WHO International Clinical Trials Registry and ISRCTN registry (Springer Nature). Additional studies will be sought from reference lists of included studies. Study screening, selection, data extraction and assessment of methodological quality will be undertaken by two reviewers independently and team consensus sought on discrepancies. The primary outcome of interest is mortality. Secondary outcomes include complications, requirement for ventilation, parenteral nutrition duration and length of hospital stay. Tertiary outcomes include service delivery and implementation outcomes. The methodology of the studies will be appraised. Descriptive statistics and outcomes will be summarised and discussed. Ethical approval is not required since no new data are being collected. Dissemination will be via open access publication in a peer-reviewed medical journal and distribution among global health, global surgery and children's surgical collaborations and international conferences. This study will systematically review literature focused on postnatal interventions to improve outcomes from gastroschisis in LMICs. Findings can be used to help inform quality improvement projects in low-resource settings for patients with gastroschisis. In the first instance, results will be used to inform a Wellcome Trust-funded multicentre clinical interventional study aimed at improving outcomes for gastroschisis across sub-Saharan Africa. CRD42018095349.",1,0,0,63
23,30737935,"health and lifestyle of students' youth: status, problems and ways of solution.","Introduction: The current negative trends in the health of students' youth, which according to many researchers is a social group with an increased risk of diseases, indicate the need to address the problem of preserving and strengthening the health of students through the introduction of effective approaches to the prevention of diseases, risk factors for their development and the formation of the principles of a healthy lifestyle. The aim: Substantiation of measures aimed at prevention of non-communicable diseases and risk factors for their development in students by studying their health and lifestyle, evaluation of international experience in this field. Materials and methods: We have analyzed the sources of domestic and foreign research literature and conducted sociological research among 332 students of higher education institutions: linguistic, medical and technical universities. It had been used bibliosemantic, sociological and medical-statistical methods. Conclusions: Under conditions of the current intensification of the educational process in higher education universities, which is accompanied by a tense education regime, increase of educational load and negative impact on the health of students, the importance of solving the problem of preserving and strengthening the health of student youth is increased. Therefore priority attention is needed the complex realization of measures to the effective prevention of diseases and risk factors for their development among students, creation of pre-conditions for forming in students the principles of healthy way of life and health-protecting behavior, improvement of medical care and implementation of monitoring the health status of students.",0,1,0,64
57,31236031,Turkish Neonatal Society guideline for the follow-up of high-risk newborn infants.,"Developments in perinatal and neonatal care have increased the survival rate of high-risk newborns but led to a rise in chronic diseases seen in these infants. A significant number of them attend primary and secondary health care centers after discharge; however, there are very few standard protocols for the long-term follow-up of these babies. Therefore, we aimed to establish a follow-up guideline that emphasizes on universal screening schemes and takes into consideration national data. The guide presented here provides brief recommendations for physicians in light of evidence-based data for the follow-up of high-risk newborn infants. The steps taken to monitor and solve the problems of all high-risk infants may vary. We hope the use of such a standard approach in evaluating each infant in daily routine will improve the life quality of these high-risk infants. Perinatal ve neonatal bakım alanındaki gelişmeler sonucunda riskli yenidoğanların yaşam oranı yükselmiş, ancak beraberinde bu bebeklerde görülen kronik hastalık oranı da artmıştır. Taburcu edildikten sonra birinci ve ikinci basamak sağlık merkezlerine başvuran hastaların önemli bir oranını oluşturmaya başlayan bu bebeklerin uzun süreli izleminin nasıl olması gerektiği ile ilgili ne yazık ki standart protokoller pek azdır. Bu nedenle evrensel izlem şemalarına ağırlık verdiğimiz ve ulusal verilerin de göz önüne alındığı bir izlem rehberi oluşturmayı amaçladık. Burada özetini sunduğumuz yüksek riskli bebek izlem rehberi uygulayıcıya kanıta dayalı veriler ışığında öneri niteliğinde bilgileri sunmaktadır. Tüm riskli bebekler için izlem ve sorunların çözümü için atılacak adımlar farklılıklar gösterebilir. Her bebeğin ayrı ayrı değerlendirildiği standart yaklaşımların güncel uygulamalarda kullanılmasının yüksek riskli bebeklerin yaşam kalitelerini artıracağını ummaktayız.",1,0,0,65
56,31236025,Turkish Neonatal Society guideline on parenteral nutrition in preterm infants.,"Postnatal growth failure due to inappropriate and insufficient nutrition is a risk for preterm infants, especially for very-low-birth-weight or extremely-low-birth-weight infants. This extrauterine growth failure causes negative effects on long-term neurodevelopment. Early initiation of intensive parenteral nutrition with appropriate protein and energy supply is a nutritional emergency when enteral feeding cannot be achieved. This approach prevents protein catabolism and helps achievement of positive protein balance and postnatal growth. Protein, lipid, and glucose initiation with appropriate doses that reach timely goals constitute the major elements of parenteral nutrition. The transition to enteral nutrition with the mother's milk at the earliest convenience must be targeted in parenteral nutrition. Prematürelerin özellikle çok düşük doğum ağırlıklı ve aşırı düşük doğum ağırlıklı bebeklerin uygun ve yeterli beslenememelerine bağlı postnatal dönemde büyüme geriliği riskleri vardır. Bu ekstrauterin büyüme geriliğinin prematürede uzun dönem nörogelişimsel olumsuz etkileri gösterilmiştir. Enteral beslenmenin başarılamadığı durumlarda, erken ve yoğun parenteral beslenmenin uygun protein ve enerji sağlayarak başlanması, bu riskli prematüreler için yaşamsal bir acil durum kabul edilmektedir. Bu sayede protein katabolizması önlenmekte, pozitif protein dengesine erişmelerine ve büyümelerine olumlu katkı sağlanmaktadır. Parenteral beslenmede protein, lipid ve glukozun uygun dozda başlanarak belli hedeflere erişmesi prematüre bakımının ana elemanlarından biridir. Parenteral beslenen bebeklerin en kısa zamanda anne sütü ile enteral beslenmeye geçişleri de hedeflenmelidir.",1,0,0,66
